22. ¿Qué es un join de bucle anidado?; "Es un algoritmo de join que itera sobre cada tupla en la relación externa y escanea toda la relación interna para encontrar tuplas coincidentes.";BBDD::AlgebraRelacional
23. ¿Qué es un merge-join?; "Es un algoritmo de join que ordena ambas relaciones en los atributos de join y luego escanea las relaciones ordenadas una vez para encontrar tuplas coincidentes.";BBDD::AlgebraRelacional
24. ¿Qué es la eliminación de duplicados en álgebra relacional?; "Es el proceso de eliminar tuplas duplicadas de una relación.";BBDD::AlgebraRelacional
25. ¿Qué es el ordenamiento externo?; "Es un algoritmo de ordenamiento diseñado para manejar conjuntos de datos que son demasiado grandes para caber en memoria, dividiendo los datos en fragmentos más pequeños, ordenándolos y luego fusionándolos.";BBDD::AlgebraRelacional
26. ¿Qué es la concatenación (Union All) en álgebra relacional?; "Es una operación que combina las tuplas de dos relaciones sin eliminar duplicados.";BBDD::AlgebraRelacional
27. ¿Qué es la intersección en álgebra relacional?; "Es una operación que devuelve solo las tuplas que están presentes en ambas relaciones de entrada.";BBDD::AlgebraRelacional
28. ¿Qué es la diferencia (Minus) en álgebra relacional?; "Es una operación que devuelve las tuplas que están presentes en la primera relación pero no en la segunda.";BBDD::AlgebraRelacional
1. ¿Qué es un query evaluation plan?; "Es una descripción de los pasos específicos y algoritmos utilizados para ejecutar una consulta, y se relaciona con la optimización de consultas al buscar el plan más eficiente considerando diferentes equivalencias lógicas y operadores físicos.";BBDD::OptimizacionConsultas
2. ¿Cuál es la diferencia entre materialización y pipelining en la evaluación de consultas?; "La materialización almacena resultados intermedios en disco como tablas temporales, mientras que el pipelining pasa directamente los resultados entre operadores sin almacenarlos, utilizando menos espacio en disco pero más memoria.";BBDD::OptimizacionConsultas
3. ¿Cuál es el propósito del selectivity factor en la optimización de consultas?; "El selectivity factor estima la fracción de tuplas que satisfacen una condición de selección y se calcula dividiendo el número de tuplas que satisfacen el predicado por el número total de tuplas en la relación.";BBDD::OptimizacionConsultas
4. ¿Qué es "pushing selections" en la optimización de consultas?; "Es una técnica que aplica operaciones de selección tan pronto como sea posible en el árbol de consultas, lo que reduce el tamaño de las relaciones intermedias y mejora el rendimiento general de la consulta.";BBDD::OptimizacionConsultas
5. ¿Por qué el orden de los natural joins puede impactar el rendimiento?; "Diferentes órdenes de unión producen relaciones intermedias de tamaños variables, y optimizar el orden de unión minimiza el tamaño de los resultados intermedios, lo que lleva a una ejecución de consulta más rápida.";BBDD::OptimizacionConsultas
6. ¿Qué es un left-deep join tree?; "Es un árbol de unión donde el operando derecho de cada unión es siempre una relación base, no el resultado de una unión intermedia, y se prefiere para la evaluación en pipelining.";BBDD::OptimizacionConsultas
7. ¿Por qué se utilizan heurísticas en la optimización de consultas?; "Se utilizan porque encontrar el plan de consulta absoluto óptimo puede ser computacionalmente costoso, y las heurísticas ofrecen soluciones rápidas y efectivas, aunque no siempre sean las mejores.";BBDD::OptimizacionConsultas
8. Da un ejemplo de una regla heurística para la selección del orden de unión.; "Una regla heurística es unir las relaciones más pequeñas primero, lo que minimiza el tamaño inicial de la relación intermedia y puede llevar a uniones subsiguientes más rápidas.";BBDD::OptimizacionConsultas
9. ¿Cuáles son las ventajas de usar programación dinámica para la optimización del orden de unión?; "La programación dinámica descompone el problema en subproblemas más pequeños y almacena sus soluciones, evitando cálculos redundantes y reduciendo significativamente el espacio de búsqueda en comparación con un enfoque de fuerza bruta.";BBDD::OptimizacionConsultas
10. ¿Cómo combinan los enfoques híbridos heurísticas y optimización basada en costos?; "Los enfoques híbridos aplican heurísticas para partes de la consulta y utilizan optimización basada en costos para otras, equilibrando el rendimiento y el costo de optimización, como usar heurísticas para el orden de unión dentro de subconsultas específicas.";BBDD::OptimizacionConsultas
11. ¿Qué es un query evaluation plan?; "Es una secuencia de pasos y algoritmos utilizados por un sistema de gestión de bases de datos para ejecutar una consulta, describiendo el orden de operaciones y métodos de acceso.";BBDD::OptimizacionConsultas
12. ¿Qué es la optimización de consultas?; "Es el proceso de encontrar la forma más eficiente de ejecutar una consulta de base de datos, considerando factores como el tiempo de ejecución y la utilización de recursos.";BBDD::OptimizacionConsultas
13. ¿Qué es la materialización en la evaluación de consultas?; "Es una estrategia donde los resultados intermedios se almacenan en disco como tablas temporales, reduciendo el uso de memoria pero aumentando el I/O de disco.";BBDD::OptimizacionConsultas
14. ¿Qué es el pipelining en la evaluación de consultas?; "Es una estrategia donde los resultados de un operador se pasan directamente al siguiente sin almacenarlos, minimizando el I/O de disco pero requiriendo más memoria.";BBDD::OptimizacionConsultas
15. ¿Qué es el selectivity factor?; "Es una medida estadística utilizada en la optimización de consultas para estimar la fracción de tuplas que satisfacen un predicado de selección dado.";BBDD::OptimizacionConsultas
16. ¿Qué significa "pushing selections"?; "Es una técnica que aplica selecciones tan pronto como sea posible en el árbol de consultas para reducir el tamaño de las relaciones intermedias y mejorar el rendimiento.";BBDD::OptimizacionConsultas
17. ¿Qué es el join order?; "Es el orden en que se unen las relaciones en una consulta que involucra múltiples tablas, y elegir un orden eficiente puede impactar significativamente el rendimiento.";BBDD::OptimizacionConsultas
18. ¿Qué es un left-deep join tree?; "Es un árbol de consulta donde el operando derecho de cada unión es siempre una relación base, lo que se prefiere para la evaluación en pipelining.";BBDD::OptimizacionConsultas
19. ¿Qué es una heurística en la optimización de consultas?; "Es una regla general utilizada para tomar decisiones rápidas y encontrar planes de ejecución buenos, aunque no necesariamente óptimos.";BBDD::OptimizacionConsultas
20. ¿Qué es la optimización basada en costos?; "Es un enfoque que asigna costos a diferentes planes de ejecución basados en factores como I/O de disco y tiempo de CPU, eligiendo el plan con el costo estimado más bajo.";BBDD::OptimizacionConsultas
21. ¿Qué es la programación dinámica en la optimización de consultas?; "Es una técnica que descompone el problema de encontrar el orden óptimo de unión en subproblemas más pequeños y almacena sus soluciones para evitar cálculos redundantes.";BBDD::OptimizacionConsultas
22. ¿Qué es la optimización híbrida de consultas?; "Es una combinación de técnicas de optimización basadas en heurísticas y en costos, buscando equilibrar la eficiencia de la optimización con la calidad de los planes de ejecución generados.";BBDD::OptimizacionConsultas
1. ¿Qué es information retrieval (IR)?; "Es el proceso de encontrar documentos de una colección que son relevantes para la consulta de un usuario, manejando típicamente datos no estructurados en lenguaje natural.";BBDD::RecuperacionInfo
2. ¿Cuáles son tres diferencias clave entre bases de datos relacionales y sistemas de IR?; "1) Las bases de datos relacionales manejan datos estructurados en tablas, mientras que los sistemas de IR manejan datos no estructurados como texto. 2) Las bases de datos utilizan lenguajes de consulta estructurados (SQL), mientras que los sistemas de IR emplean consultas basadas en palabras clave o lenguaje natural. 3) Las bases de datos devuelven coincidencias exactas, mientras que los sistemas de IR clasifican resultados según la relevancia.";BBDD::RecuperacionInfo
3. ¿Qué son las consultas Booleanas y las consultas en lenguaje natural?; "Las consultas Booleanas permiten a los usuarios combinar palabras clave con operadores como AND, OR y NOT. Las consultas en lenguaje natural permiten a los usuarios expresar su necesidad de información en lenguaje cotidiano, como hacer una pregunta.";BBDD::RecuperacionInfo
4. ¿Cuál es el propósito de los proximity operators en consultas de IR?; "Especifican cuán cerca deben estar ciertos términos entre sí en un documento. Por ejemplo, 'ciencia NEAR tecnología' recuperaría documentos donde estos términos aparecen juntos, sugiriendo una relación más fuerte.";BBDD::RecuperacionInfo
5. ¿Cómo maneja Google Search las consultas en lenguaje natural?; "Utiliza un algoritmo sofisticado para entender la intención detrás de las consultas y emplea operadores como comillas para coincidencias exactas, OR para términos alternativos, y '-' para exclusión.";BBDD::RecuperacionInfo
6. ¿Cuáles son los principales factores que determinan la relevancia de un documento?; "1) Frecuencia de término: cuán a menudo aparecen los términos de consulta en un documento. 2) Frecuencia inversa de documento: cuán raro es un término en toda la colección. 3) Enlaces a un documento: el número y calidad de enlaces que apuntan a una página.";BBDD::RecuperacionInfo
7. ¿Qué es el modelo Boolean de recuperación de información?; "Representa documentos como conjuntos de términos y utiliza operadores Boolean para construir consultas. Sus limitaciones incluyen la dificultad para expresar necesidades complejas y la falta de noción de coincidencias parciales.";BBDD::RecuperacionInfo
8. ¿Cómo representa el modelo de espacio vectorial documentos y consultas?; "Representa documentos y consultas como vectores en un espacio multidimensional, donde cada dimensión corresponde a un término. La relevancia se mide mediante la similitud del coseno entre el vector de consulta y los vectores de documentos.";BBDD::RecuperacionInfo
9. ¿Qué es TF-IDF y cómo se utiliza en el modelo de espacio vectorial?; "TF-IDF significa Term Frequency-Inverse Document Frequency y evalúa la importancia de un término dentro de un documento y en toda la colección, considerando que los términos frecuentes en un documento pero raros en otros son más informativos.";BBDD::RecuperacionInfo
10. ¿Cuál es el propósito del stemming y synonym handling en IR?; "Stemming reduce las palabras a su forma raíz para agrupar palabras similares, mientras que synonym handling utiliza un tesauro para considerar términos alternativos, mejorando la precisión y el recall de la recuperación.";BBDD::RecuperacionInfo
11. ¿Qué es un inverted index?; "Es una estructura de datos que mapea términos a los documentos que los contienen, permitiendo una recuperación eficiente en sistemas de IR.";BBDD::RecuperacionInfo
12. ¿Qué es la precisión en el contexto de IR?; "Es una métrica que mide la proporción de documentos recuperados que son relevantes para la consulta.";BBDD::RecuperacionInfo
13. ¿Qué es el recall en IR?; "Es una métrica que mide la proporción de documentos relevantes que son recuperados con éxito.";BBDD::RecuperacionInfo
14. ¿Qué son las stop words?; "Son palabras comunes que a menudo son eliminadas de documentos y consultas, ya que tienen poco valor informativo.";BBDD::RecuperacionInfo
15. ¿Qué es la relevancia en IR?; "Es el grado en que un documento satisface la necesidad de información expresada en la consulta de un usuario.";BBDD::RecuperacionInfo
16. ¿Qué es la similitud del coseno?; "Es una medida de similitud entre dos vectores, utilizada en el modelo de espacio vectorial para determinar la relevancia de un documento para una consulta.";BBDD::RecuperacionInfo
17. ¿Qué es el modelo de espacio vectorial?; "Es un modelo de IR que representa documentos y consultas como vectores en un espacio multidimensional, utilizando la similitud del coseno para medir la relevancia.";BBDD::RecuperacionInfo
1. ¿Cuál es la diferencia fundamental entre un motor de búsqueda web y un motor de búsqueda tradicional?; "Los motores de búsqueda tradicionales operan sobre una colección de documentos predefinida, mientras que los motores de búsqueda web descubren e indexan constantemente nuevas páginas en la siempre cambiante World Wide Web.";BBDD::RecuperacionInfoWeb
2. ¿Cómo utilizan los web crawlers los hipervínculos para descubrir nuevas páginas web?; "Los web crawlers comienzan con un conjunto de páginas semilla y siguen los hipervínculos presentes en esas páginas para encontrar nuevos documentos, continuando este proceso recursivamente para expandir la colección de páginas indexadas.";BBDD::RecuperacionInfoWeb
3. ¿Por qué es crucial que los motores de búsqueda web tengan sistemas de indexación robustos?; "Los sistemas de indexación organizan y categorizan las páginas web en función de su contenido, permitiendo una recuperación rápida y eficiente de páginas relevantes en respuesta a las consultas de los usuarios.";BBDD::RecuperacionInfoWeb
4. ¿Cuáles son los desafíos que plantean las páginas de spam a los motores de búsqueda web?; "Las páginas de spam manipulan los algoritmos de búsqueda al llenar de palabras clave o crear enlaces artificiales. Los motores de búsqueda abordan esto mediante algoritmos que identifican y penalizan prácticas de spam, así como incorporando retroalimentación de usuarios.";BBDD::RecuperacionInfoWeb
5. ¿Por qué resultó insuficiente confiar únicamente en TF-IDF para clasificar las páginas web?; "La vastedad de la web y la existencia de páginas de spam significaban que TF-IDF por sí solo no podía reflejar con precisión la verdadera relevancia o autoridad de una página web.";BBDD::RecuperacionInfoWeb
6. ¿Qué es "site popularity" y cómo contribuye al ranking de resultados de búsqueda?; "La popularidad del sitio se refiere a métricas como el número de visitas o cuántos otros sitios enlazan a él, sirviendo como un proxy para la calidad y confiabilidad de un sitio, influyendo en su clasificación en los resultados de búsqueda.";BBDD::RecuperacionInfoWeb
7. ¿Cómo utiliza PageRank un modelo de caminata aleatoria para calcular la importancia de las páginas web?; "PageRank simula un surfista web aleatorio que hace clic en enlaces al azar, donde la probabilidad de aterrizar en una página refleja su PageRank, siendo las páginas que reciben más enlaces de alto rango las que tienen una puntuación más alta.";BBDD::RecuperacionInfoWeb
8. ¿Cuál es la importancia del anchor text en la evaluación de la relevancia de las páginas web?; "El anchor text proporciona pistas contextuales sobre el contenido de la página enlazada, y los motores de búsqueda utilizan esta información para evaluar la relevancia de la página para consultas que contienen esas palabras clave.";BBDD::RecuperacionInfoWeb
9. ¿Cómo utiliza Google el comportamiento de búsqueda de los usuarios para mejorar sus resultados?; "Google rastrea clics de usuarios, tiempo de permanencia y otras interacciones con los resultados de búsqueda, utilizando estos datos para refinar los algoritmos de clasificación y promover páginas que los usuarios encuentran útiles.";BBDD::RecuperacionInfoWeb
10. ¿Qué información se presenta en un resultado típico de búsqueda de Google?; "Un resultado de búsqueda típicamente incluye el título de la página, URL, un snippet de texto relevante, breadcrumbs, y a veces información adicional como la fecha, sitelinks o rich snippets (por ejemplo, imágenes, reseñas).";BBDD::RecuperacionInfoWeb
11. ¿Qué es un web crawler?; "Es un programa que navega sistemáticamente por la World Wide Web, típicamente con el propósito de indexación web.";BBDD::RecuperacionInfoWeb
12. ¿Qué es el indexing en el contexto de la recuperación de información?; "Es el proceso de crear una estructura de datos que permite una búsqueda eficiente de una colección de documentos.";BBDD::RecuperacionInfoWeb
13. ¿Qué es un inverted index?; "Es una estructura de datos que mapea palabras a los documentos en los que aparecen, facilitando búsquedas rápidas por palabras clave.";BBDD::RecuperacionInfoWeb
14. ¿Qué significa TF-IDF?; "TF-IDF significa Frecuencia de Término-Frecuencia Inversa de Documento, una estadística que refleja cuán importante es una palabra para un documento en una colección.";BBDD::RecuperacionInfoWeb
15. ¿Qué es PageRank?; "Es un algoritmo de Google que asigna un peso numérico a cada elemento de un conjunto de documentos hiperconectados, midiendo su importancia relativa dentro del conjunto.";BBDD::RecuperacionInfoWeb
16. ¿Qué es un snippet en el contexto de los motores de búsqueda?; "Es un breve extracto de texto de una página web, mostrado en una página de resultados de motores de búsqueda para dar al usuario una vista previa del contenido de la página.";BBDD::RecuperacionInfoWeb
17. ¿Qué es un breadcrumb en un sitio web?; "Es una ayuda de navegación que muestra al usuario el camino que ha tomado para llegar a su ubicación actual en un sitio web.";BBDD::RecuperacionInfoWeb
18. ¿Qué es un knowledge panel?; "Es una caja que aparece en el lado derecho de la página de resultados de búsqueda de Google, proporcionando un resumen de información sobre un tema, persona, lugar o cosa en particular.";BBDD::RecuperacionInfoWeb

